Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Deaths,is_full_state,county,state
New York,US,42.1657,-74.9481,2020-02-29,0,0,0,True,,New York
New York,US,42.1657,-74.9481,2020-03-01,0,0,0,True,,New York
New York,US,42.1657,-74.9481,2020-03-02,0,0,0,True,,New York
New York,US,42.1657,-74.9481,2020-03-03,0,0,0,True,,New York
New York,US,42.1657,-74.9481,2020-03-04,0,0,0,True,,New York
New York,US,42.1657,-74.9481,2020-03-05,0,0,0,True,,New York
New York,US,42.1657,-74.9481,2020-03-06,0,0,0,True,,New York
New York,US,42.1657,-74.9481,2020-03-07,0,0,0,True,,New York
New York,US,42.1657,-74.9481,2020-03-08,0,0,0,True,,New York
New York,US,42.1657,-74.9481,2020-03-09,0,0,0,True,,New York
New York,US,42.1657,-74.9481,2020-03-10,173,0,0,True,,New York
New York,US,42.1657,-74.9481,2020-03-11,220,0,0,True,,New York
New York,US,42.1657,-74.9481,2020-03-12,328,0,0,True,,New York
New York,US,42.1657,-74.9481,2020-03-13,421,0,0,True,,New York
New York,US,42.1657,-74.9481,2020-03-14,525,0,2,True,,New York
New York,US,42.1657,-74.9481,2020-03-15,732,0,3,True,,New York
New York,US,42.1657,-74.9481,2020-03-16,967,0,10,True,,New York
California,US,36.1162,-119.6816,2020-01-22,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-01-23,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-01-24,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-01-25,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-01-26,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-01-27,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-01-28,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-01-29,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-01-30,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-01-31,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-01,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-02,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-03,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-04,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-05,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-06,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-07,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-08,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-09,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-10,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-11,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-12,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-13,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-14,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-15,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-16,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-17,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-18,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-19,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-20,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-21,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-22,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-23,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-24,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-25,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-26,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-27,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-28,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-02-29,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-03-01,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-03-02,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-03-03,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-03-04,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-03-05,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-03-06,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-03-07,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-03-08,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-03-09,0,0,0,True,,California
California,US,36.1162,-119.6816,2020-03-10,144,2,2,True,,California
California,US,36.1162,-119.6816,2020-03-11,177,2,3,True,,California
California,US,36.1162,-119.6816,2020-03-12,221,6,4,True,,California
California,US,36.1162,-119.6816,2020-03-13,282,6,4,True,,California
California,US,36.1162,-119.6816,2020-03-14,340,6,5,True,,California
California,US,36.1162,-119.6816,2020-03-15,426,6,6,True,,California
California,US,36.1162,-119.6816,2020-03-16,557,6,7,True,,California
Massachusetts,US,42.2302,-71.5301,2020-01-22,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-01-23,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-01-24,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-01-25,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-01-26,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-01-27,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-01-28,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-01-29,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-01-30,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-01-31,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-01,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-02,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-03,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-04,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-05,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-06,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-07,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-08,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-09,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-10,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-11,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-12,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-13,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-14,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-15,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-16,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-17,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-18,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-19,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-20,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-21,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-22,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-23,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-24,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-25,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-26,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-27,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-28,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-02-29,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-03-01,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-03-02,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-03-03,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-03-04,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-03-05,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-03-06,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-03-07,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-03-08,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-03-09,0,0,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-03-10,92,1,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-03-11,95,1,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-03-12,108,1,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-03-13,123,1,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-03-14,138,1,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-03-15,164,1,0,True,,Massachusetts
Massachusetts,US,42.2302,-71.5301,2020-03-16,197,1,0,True,,Massachusetts
Diamond Princess,US,35.4437,139.638,2020-01-22,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-01-23,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-01-24,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-01-25,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-01-26,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-01-27,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-01-28,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-01-29,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-01-30,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-01-31,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-01,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-02,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-03,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-04,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-05,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-06,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-07,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-08,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-09,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-10,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-11,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-12,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-13,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-14,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-15,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-16,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-17,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-18,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-19,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-20,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-21,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-22,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-23,0,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-24,36,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-25,36,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-26,42,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-27,42,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-28,44,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-02-29,44,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-03-01,44,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-03-02,45,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-03-03,45,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-03-04,45,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-03-05,45,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-03-06,45,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-03-07,45,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-03-08,45,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-03-09,45,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-03-10,46,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-03-11,46,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-03-12,46,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-03-13,46,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-03-14,46,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-03-15,46,0,0,False,,
Diamond Princess,US,35.4437,139.638,2020-03-16,47,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-01-22,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-01-23,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-01-24,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-01-25,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-01-26,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-01-27,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-01-28,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-01-29,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-01-30,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-01-31,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-01,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-02,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-03,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-04,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-05,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-06,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-07,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-08,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-09,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-10,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-11,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-12,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-13,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-14,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-15,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-16,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-17,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-18,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-19,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-20,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-21,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-22,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-23,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-24,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-25,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-26,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-27,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-28,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-02-29,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-03-01,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-03-02,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-03-03,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-03-04,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-03-05,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-03-06,0,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-03-07,21,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-03-08,21,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-03-09,21,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-03-10,21,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-03-11,21,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-03-12,21,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-03-13,21,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-03-14,21,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-03-15,21,0,0,False,,
Grand Princess,US,37.6489,-122.6655,2020-03-16,20,0,0,False,,
Georgia,US,33.0406,-83.6431,2020-01-22,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-01-23,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-01-24,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-01-25,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-01-26,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-01-27,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-01-28,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-01-29,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-01-30,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-01-31,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-01,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-02,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-03,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-04,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-05,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-06,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-07,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-08,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-09,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-10,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-11,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-12,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-13,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-14,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-15,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-16,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-17,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-18,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-19,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-20,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-21,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-22,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-23,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-24,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-25,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-26,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-27,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-28,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-02-29,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-03-01,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-03-02,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-03-03,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-03-04,0,0,0,True,,Georgia
Georgia,US,33.0406,-83.6431,2020-03-05,0,0,0,True,,Georgia
